pl_name,pl_rvflag,pl_controvflag,pl_radj,pl_bmassj,pl_bmassprov,pl_bmassjlim,pl_radjerr1,pl_radjerr2,pl_bmassjerr1,pl_bmassjerr2,pl_orbper,pl_orbsmax,pl_orbpererr1,pl_orbpererr2,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orbincl,pl_dens,pl_orblper,pl_ratror,pl_discmethod,pl_kepflag,pl_k2flag,pl_locale,pl_facility,pl_disc,pl_def_refname,pl_disc_refname,rowupdate,pl_publ_date,pl_insol,st_teff,st_metfe,st_metratio,pl_hostname,st_rad,st_mass,st_spstr,st_raderr1,st_raderr2,st_masserr1,st_masserr2
Kepler-1579 b,0,0,0.075,,,,0.005,-0.004,,,0.84990789,,0.00000293,-0.00000293,,,,,,,0.01068,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,4584.00,0.110,[Fe/H],Kepler-1579,0.70,0.75,,0.02,-0.03,0.03,-0.04
Kepler-131 c,1,0,0.075,0.02600,Mass,0,0.006,-0.006,0.01900,-0.01900,25.51690000,,,,,,,,77.70000,,0.00739,Transit,1,0,Space,Kepler,2014,Marcy et al. 2014,Marcy et al. 2014,2014-05-14,2014-02,,5685.00,0.120,[Fe/H],Kepler-131,1.03,1.02,,0.10,-0.10,0.06,-0.06
Kepler-1385 b,0,0,0.076,,,,0.018,-0.012,,,2.88879862,,0.00001881,-0.00001881,,,,,,,0.00588,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5732.00,0.410,[Fe/H],Kepler-1385,1.29,1.15,,0.30,-0.20,0.10,-0.05
Kepler-406 c,1,0,0.076,0.00900,Mass,0,0.003,-0.003,0.00600,-0.00600,4.62332000,,,,,,,,24.39000,,0.00726,Transit,1,0,Space,Kepler,2014,Marcy et al. 2014,Marcy et al. 2014,2014-05-14,2014-02,,5538.00,0.180,[Fe/H],Kepler-406,1.07,1.07,,0.02,-0.02,0.06,-0.06
Kepler-1361 b,0,0,0.077,,,,0.011,-0.011,,,3.57554956,,0.00002329,-0.00002329,,,,,,,0.00999,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5131.00,0.000,[Fe/H],Kepler-1361,0.79,0.83,,0.04,-0.04,0.04,-0.04
Kepler-1258 b,0,0,0.077,,,,0.012,-0.007,,,0.98494017,,0.00000318,-0.00000318,,,,,,,0.00830,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5839.00,-0.070,[Fe/H],Kepler-1258,0.99,0.99,,0.15,-0.08,0.05,-0.06
Kepler-605 c,0,0,0.077,,,,0.010,-0.005,,,2.35895152,,0.00000837,-0.00000837,,,,,,,0.00896,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5462.00,0.020,[Fe/H],Kepler-605,0.88,0.91,,0.10,-0.05,0.04,-0.04
Kepler-107 d,0,0,0.077,0.01196,Mass,1,0.005,-0.005,,,7.95839000,0.083770,0.00012000,-0.00012000,0.000650,-0.000650,0.000000,87.550,33.10000,,0.00544,Transit,1,0,Space,Kepler,2014,Bonomo et al. 2019,Rowe et al. 2014,2019-07-11,2014-03,,5854.00,0.321,[Fe/H],Kepler-107,1.45,1.24,,0.01,-0.01,0.03,-0.03
Kepler-1435 b,0,0,0.077,,,,0.011,-0.008,,,4.45343281,,0.00003591,-0.00003591,,,,,,,0.00644,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6356.00,-0.030,[Fe/H],Kepler-1435,1.32,1.21,,0.18,-0.11,0.06,-0.06
Kepler-388 c,0,0,0.077,,,,0.010,-0.010,,,13.29700400,0.093000,0.00018500,-0.00018500,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,4498.00,,,Kepler-388,0.59,,,0.07,-0.07,,
Kepler-352 b,0,0,0.077,,,,0.007,-0.007,,,10.05537000,0.085000,0.00019400,-0.00019400,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5212.00,,,Kepler-352,0.78,,,0.05,-0.05,,
Kepler-20 e,1,0,0.077,,,,0.002,-0.002,,,6.09852281,0.063900,0.00000608,-0.00001351,0.001900,-0.001400,,87.632,,,0.00822,Transit,1,0,Space,Kepler,2011,Buchhave et al. 2016,Fressin et al. 2012,2017-03-30,2012-02,,5495.00,0.070,[m/H],Kepler-20,0.96,0.95,,0.02,-0.02,0.05,-0.05
K2-209 b,0,0,0.077,,,,0.009,-0.006,,,2.08061500,,0.00013400,-0.00013000,,,,86.231,,,0.01118,Transit,0,1,Space,K2,2018,Mayo et al. 2018,Mayo et al. 2018,2018-02-15,2018-02,,4720.00,-0.060,[Fe/H],K2-209,0.71,0.74,,0.02,-0.02,0.03,-0.02
Kepler-1152 b,0,0,0.078,,,,0.004,-0.005,,,1.64680191,,0.00000267,-0.00000267,,,,,,,0.01545,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,3964.00,-0.250,[Fe/H],Kepler-1152,0.53,0.55,,0.03,-0.03,0.04,-0.03
Kepler-1031 b,0,0,0.078,,,,0.019,-0.010,,,1.22621732,,0.00000451,-0.00000451,,,,,,,0.00719,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6011.00,0.030,[Fe/H],Kepler-1031,1.12,1.09,,0.27,-0.13,0.10,-0.07
Kepler-1542 d,0,0,0.078,,,,0.011,-0.008,,,5.99273738,,0.00002260,-0.00002260,,,,,,,0.00795,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5564.00,0.060,[Fe/H],Kepler-1542,0.99,0.94,,0.13,-0.09,0.03,-0.03
Kepler-607 b,0,0,0.078,,,,0.005,-0.006,,,0.63816320,,0.00000168,-0.00000168,,,,,,,0.01018,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5196.00,-0.020,[Fe/H],Kepler-607,0.80,0.84,,0.05,-0.04,0.04,-0.04
Kepler-342 e,0,0,0.079,,,,0.007,-0.005,,,1.64422461,,0.00000621,-0.00000621,,,,,,,0.00647,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6175.00,,,Kepler-342,1.47,,,0.26,-0.26,,
Kepler-398 d,0,0,0.079,,,,0.003,-0.004,,,6.83437001,,0.00001518,-0.00001518,,,,,,,0.01174,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,4493.00,,,Kepler-398,0.61,,,0.03,-0.03,,
Kepler-1416 b,0,0,0.079,,,,0.029,-0.012,,,1.49514952,,0.00001069,-0.00001069,,,,,,,0.00673,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6019.00,0.030,[Fe/H],Kepler-1416,1.15,1.09,,0.43,-0.18,0.20,-0.11
Kepler-303 b,0,0,0.079,,,,0.004,-0.004,,,1.93705500,0.024000,0.00000400,-0.00000400,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,3944.00,,,Kepler-303,0.48,,M0 V,0.03,-0.03,,
Kepler-387 c,0,0,0.079,,,,0.020,-0.020,,,11.83754900,0.098000,0.00032900,-0.00032900,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5774.00,,,Kepler-387,1.05,,,0.24,-0.24,,
Kepler-362 b,0,0,0.079,,,,0.034,-0.034,,,10.32718600,0.087000,0.00010100,-0.00010100,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5788.00,,,Kepler-362,0.72,,,0.30,-0.30,,
Kepler-353 b,0,0,0.079,,,,0.005,-0.005,,,5.79527800,0.051000,0.00005500,-0.00005500,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,3903.00,,,Kepler-353,0.50,,,0.02,-0.02,,
Kepler-102 f,1,0,0.079,0.01636,Mass,1,0.003,-0.003,,,27.45360000,,,,,,,,,,0.01096,Transit,1,0,Space,Kepler,2014,Marcy et al. 2014,Marcy et al. 2014,2016-10-13,2014-02,,4909.00,0.180,[Fe/H],Kepler-102,0.76,0.81,,0.07,-0.07,0.04,-0.09
Kepler-1560 b,0,0,0.079,,,,0.016,-0.008,,,3.03195744,,0.00001306,-0.00001306,,,,,,,0.00842,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5815.00,0.040,[Fe/H],Kepler-1560,1.02,1.02,,0.20,-0.10,0.06,-0.06
Kepler-1408 b,0,0,0.079,,,,6.148,-0.013,,,2.99793191,,0.00002517,-0.00002517,,,,,,,0.00621,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6170.00,0.000,[Fe/H],Kepler-1408,1.35,1.21,,104.53,-0.23,1.00,-0.10
Kepler-780 b,0,0,0.079,,,,0.008,-0.005,,,0.67737516,,0.00000125,-0.00000125,,,,,,,0.00809,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5769.00,0.050,[Fe/H],Kepler-780,1.02,1.01,,0.10,-0.06,0.03,-0.03
Kepler-1352 b,0,0,0.079,,,,0.022,-0.010,,,1.87788275,,0.00000735,-0.00000735,,,,,,,0.00654,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6118.00,0.000,[Fe/H],Kepler-1352,1.16,1.11,,0.33,-0.14,0.11,-0.08
Kepler-1637 b,0,0,0.079,,,,0.016,-0.008,,,6.10960324,,0.00006485,-0.00006485,,,,,,,0.00762,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5789.00,0.070,[Fe/H],Kepler-1637,1.02,1.02,,0.20,-0.09,0.06,-0.05
Kepler-1173 b,0,0,0.079,,,,0.021,-0.006,,,0.76985360,,0.00000120,-0.00000120,,,,,,,0.01014,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5252.00,0.000,[Fe/H],Kepler-1173,0.82,0.86,,0.06,-0.04,0.04,-0.05
K2-223 b,0,0,0.079,,,,0.009,-0.007,,,0.50565000,0.012700,0.00006000,-0.00005000,0.000100,-0.000100,,,,,0.00830,Transit,0,1,Space,K2,2018,Livingston et al. 2018,Mayo et al. 2018,2018-07-12,2018-02,,5835.00,0.120,[Fe/H],K2-223,0.99,1.06,,0.01,-0.01,0.02,-0.02
K2-137 b,0,0,0.079,0.50000,Mass,1,0.008,-0.008,,,0.17971500,0.005800,0.00000100,-0.00000100,0.000600,-0.000600,0.000000,89.600,,,0.01840,Transit,0,1,Space,K2,2017,Smith et al. 2018,Smith et al. 2018,2017-11-16,,,3492.00,0.080,[Fe/H],K2-137,0.44,0.46,M3 V,0.04,-0.04,0.05,-0.05
Kepler-1027 b,0,0,0.079,,,,0.004,-0.002,,,1.90780520,,0.00000246,-0.00000246,,,,,,,0.01015,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5436.00,-0.060,[Fe/H],Kepler-1027,0.82,0.91,,0.02,-0.02,0.03,-0.02
HD 21749 c,0,0,0.080,0.01164,Mass,1,0.006,-0.005,,,7.78993000,0.069500,0.00051000,-0.00044000,0.002100,-0.002300,,88.900,31.93000,,0.01196,Transit,0,0,Space,Transiting Exoplanet Survey Satellite (TESS),2019,Dragomir et al. 2019,Dragomir et al. 2019,2019-04-25,2019-04,,4640.00,0.003,[Fe/H],GJ 143,0.69,0.73,K4.5,0.03,-0.03,0.07,-0.07
Kepler-1547 b,0,0,0.080,,,,0.025,-0.011,,,0.69297968,,0.00000149,-0.00000149,,,,,,,0.00733,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6078.00,0.040,[Fe/H],Kepler-1547,1.18,1.12,,0.36,-0.14,0.10,-0.08
EPIC 206215704 b,0,0,0.080,,,,0.017,-0.018,,,2.25372000,,0.00047000,-0.00047000,,,,,,,0.02250,Transit,0,1,Space,K2,2019,Heller et al. 2019,Heller et al. 2019,2019-06-13,,,,,,EPIC 206215704,,0.41,,,,0.10,-0.08
Kepler-1398 b,0,0,0.080,,,,0.025,-0.011,,,2.78815679,,0.00002021,-0.00002021,,,,,,,0.00719,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6126.00,0.010,[Fe/H],Kepler-1398,1.18,1.13,,0.37,-0.14,0.12,-0.08
Kepler-197 e,0,0,0.081,,,,0.004,-0.004,,,25.20971500,0.164000,0.00038700,-0.00038700,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,6004.00,,,Kepler-197,1.12,,,0.03,-0.03,,
Kepler-1525 b,0,0,0.081,,,,0.005,-0.004,,,2.41660118,,0.00000528,-0.00000528,,,,,,,0.00836,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5748.00,0.270,[Fe/H],Kepler-1525,1.04,1.07,,0.06,-0.04,0.03,-0.03
Kepler-1296 b,0,0,0.081,,,,0.008,-0.005,,,8.38398650,,0.00008648,-0.00008648,,,,,,,0.00972,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5359.00,-0.040,[Fe/H],Kepler-1296,0.83,0.87,,0.07,-0.05,0.04,-0.05
TRAPPIST-1 e,0,0,0.082,0.00195,Mass,0,0.003,-0.003,0.00182,-0.00182,6.09961500,0.028170,0.00001100,-0.00001100,0.000830,-0.000870,0.085000,89.860,4.40000,,,Transit,0,1,Multiple Locales,Multiple Observatories,2017,Gillon et al. 2017,Gillon et al. 2016,2017-02-22,,0.6620,2559.00,0.040,[Fe/H],TRAPPIST-1,0.12,0.08,,0.00,-0.00,0.01,-0.01
Kepler-119 c,0,0,0.082,,,,0.031,-0.031,,,4.12510300,0.049000,0.00002800,-0.00002800,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5595.00,,,Kepler-119,0.84,,,0.32,-0.32,,
Kepler-779 b,0,0,0.082,,,,0.006,-0.006,,,7.09714223,,0.00002921,-0.00002921,,,,,,,0.01890,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,3804.00,-0.430,[Fe/H],Kepler-779,0.44,0.46,,0.03,-0.03,0.03,-0.03
Kepler-1607 b,0,0,0.082,,,,0.029,-0.012,,,13.64736760,,0.00021020,-0.00021020,,,,,,,0.00725,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6116.00,0.050,[Fe/H],Kepler-1607,1.21,1.14,,0.43,-0.18,0.14,-0.10
Kepler-1365 b,0,0,0.082,,,,0.012,-0.009,,,7.69993485,,0.00004726,-0.00004726,,,,,,,0.00783,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5770.00,0.030,[Fe/H],Kepler-1365,1.05,1.00,,0.15,-0.10,0.04,-0.04
Kepler-1367 b,0,0,0.082,,,,0.006,-0.007,,,1.57409027,,0.00000524,-0.00000524,,,,,,,0.01430,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,4106.00,-0.060,[Fe/H],Kepler-1367,0.60,0.62,,0.03,-0.05,0.03,-0.05
Kepler-1338 b,0,0,0.082,,,,0.017,-0.009,,,0.93511806,,0.00000276,-0.00000276,,,,,,,0.00771,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5909.00,0.000,[Fe/H],Kepler-1338,1.05,1.04,,0.21,-0.11,0.08,-0.07
Kepler-1421 b,0,0,0.083,,,,0.018,-0.010,,,6.91311120,,0.00014000,-0.00014000,,,,,,,0.00568,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6335.00,0.050,[Fe/H],Kepler-1421,1.42,1.25,,0.29,-0.16,0.09,-0.06
Kepler-1505 b,0,0,0.083,,,,0.004,-0.004,,,30.86093660,,0.00022520,-0.00022520,,,,,,,0.00971,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5686.00,-0.180,[Fe/H],Kepler-1505,0.86,0.93,,0.02,-0.03,0.03,-0.04
Kepler-1387 b,0,0,0.083,,,,0.004,-0.008,,,2.27952666,,0.00000885,-0.00000885,,,,,,,0.01066,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5046.00,0.020,[Fe/H],Kepler-1387,0.77,0.82,,0.04,-0.03,0.04,-0.04
Kepler-398 b,0,0,0.083,,,,0.009,-0.009,,,4.08142300,0.044000,0.00001100,-0.00001100,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,4493.00,,,Kepler-398,0.61,,,0.03,-0.03,,
Kepler-1438 b,0,0,0.084,,,,0.017,-0.009,,,2.31942009,,0.00001702,-0.00001702,,,,,,,0.00927,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5530.00,0.200,[Fe/H],Kepler-1438,0.96,0.97,,0.19,-0.07,0.05,-0.05
Kepler-1169 b,0,0,0.084,,,,0.005,-0.005,,,6.11009134,,0.00002806,-0.00002806,,,,,,,0.00732,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6191.00,0.260,[Fe/H],Kepler-1169,1.23,1.24,,0.06,-0.05,0.04,-0.04
Kepler-1572 b,0,0,0.084,,,,0.017,-0.007,,,5.49548621,,0.00002920,-0.00002920,,,,,,,0.00875,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5618.00,0.080,[Fe/H],Kepler-1572,0.95,0.97,,0.19,-0.07,0.04,-0.04
Kepler-1425 b,0,0,0.084,,,,0.017,-0.012,,,14.45413020,,0.00016210,-0.00016210,,,,,,,0.00920,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5718.00,-0.030,[Fe/H],Kepler-1425,0.95,0.97,,0.16,-0.09,0.07,-0.07
Kepler-1689 b,0,0,0.084,,,0,,,,,8.48300000,,,,,,,,,,,Transit,1,0,Space,Kepler,2020,Armstrong et al. 2020,Armstrong et al. 2020,2020-09-03,2020-08,,5806.00,,,Kepler-1689,0.96,,,0.01,-0.02,,
K2-315 b,0,0,0.085,,,0,0.005,-0.005,,,3.14431890,,0.00000490,-0.00000490,,,,88.740,,,0.04440,Transit,0,1,Space,K2,2020,Niraula et al. 2020,Niraula et al. 2020,2020-08-13,2020-07,7.4500,3300.00,-0.240,[Fe/H],K2-315,0.20,0.17,M(3.5+/-0.5) V,0.01,-0.01,0.00,-0.00
Kepler-1598 b,0,0,0.085,,,,0.025,-0.009,,,4.34195123,,0.00002827,-0.00002827,,,,,,,0.00806,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5940.00,0.040,[Fe/H],Kepler-1598,1.09,1.07,,0.31,-0.10,0.07,-0.06
Kepler-271 c,0,0,0.085,,,,0.005,-0.005,,,7.41086267,,0.00003305,-0.00003305,,,,,,,0.01048,Transit,1,0,Space,Kepler,2014,Morton et al. 2016,Rowe et al. 2014,2016-05-10,2014-03,,5555.00,-0.130,[Fe/H],Kepler-271,0.87,0.90,,0.05,-0.04,0.04,-0.04
Kepler-1049 b,0,0,0.085,,,,0.009,-0.014,,,3.27346074,,0.00000531,-0.00000531,,,,,,,0.01752,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,3864.00,-0.330,[Fe/H],Kepler-1049,0.49,0.51,,0.03,-0.03,0.03,-0.03
Kepler-106 d,1,0,0.085,0.02549,Mass,1,0.012,-0.012,,,23.98020000,,,,,,,,,,0.00836,Transit,1,0,Space,Kepler,2014,Marcy et al. 2014,Marcy et al. 2014,2016-10-13,2014-02,,5858.00,-0.120,[Fe/H],Kepler-106,1.04,1.00,,0.17,-0.17,0.06,-0.06
Kepler-1650 b,0,0,0.086,,,,0.010,-0.009,,,1.53818001,,0.00000155,-0.00000154,,,0.010000,,,,0.02625,Transit,1,0,Space,Kepler,2017,Mann et al. 2017,Mann et al. 2017,2017-05-25,,,3410.00,-0.110,[Fe/H],Kepler-1650,0.33,0.33,,0.04,-0.03,0.05,-0.04
EPIC 206317286 b,0,0,0.086,,,,0.010,-0.013,,,1.58252000,,0.00017000,-0.00018000,,,,,,,0.01330,Transit,0,1,Space,K2,2019,Heller et al. 2019,Heller et al. 2019,2019-06-13,,,,,,EPIC 206317286,,0.71,,,,0.09,-0.03
Kepler-1445 b,0,0,0.086,,,,0.018,-0.012,,,10.60052251,,0.00009265,-0.00009265,,,,,,,0.00734,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6150.00,-0.030,[Fe/H],Kepler-1445,1.26,1.13,,0.26,-0.15,0.07,-0.06
Kepler-524 c,0,0,0.086,,,,0.007,-0.006,,,1.88897906,,0.00001070,-0.00001070,,,,,,,0.00755,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6014.00,0.020,[Fe/H],Kepler-524,1.10,1.09,,0.08,-0.06,0.04,-0.04
Kepler-399 b,0,0,0.086,,,,0.045,-0.045,,,14.42528100,0.103000,0.00014400,-0.00014400,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5502.00,,,Kepler-399,0.68,,,0.36,-0.36,,
Kepler-1443 b,0,0,0.087,,,,0.020,-0.008,,,2.41811321,,0.00001443,-0.00001443,,,,,,,0.00651,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6289.00,0.000,[Fe/H],Kepler-1443,1.27,1.19,,0.12,-0.09,0.05,-0.05
Kepler-1293 b,0,0,0.087,,,,0.037,-0.013,,,5.57654784,,0.00004024,-0.00004024,,,,,,,0.00712,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6241.00,0.000,[Fe/H],Kepler-1293,1.28,1.18,,0.55,-0.18,0.18,-0.10
Kepler-1285 b,0,0,0.087,,,,0.009,-0.007,,,14.79674580,,0.00011340,-0.00011340,,,,,,,0.00747,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6170.00,0.160,[Fe/H],Kepler-1285,1.28,1.20,,0.12,-0.09,0.05,-0.04
Kepler-1297 b,0,0,0.087,,,,0.014,-0.008,,,1.68189002,,0.00001032,-0.00001032,,,,,,,0.00865,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5818.00,-0.040,[Fe/H],Kepler-1297,0.99,0.99,,0.16,-0.09,0.06,-0.06
Kepler-220 d,0,0,0.087,,,,0.005,-0.005,,,28.12239700,0.163000,0.00016200,-0.00016200,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,4632.00,,,Kepler-220,0.67,,,0.03,-0.03,,
Kepler-1053 b,0,0,0.087,,,,0.004,-0.004,,,2.41435165,,0.00000254,-0.00000254,,,,,,,0.01319,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,4529.00,0.100,[Fe/H],Kepler-1053,0.69,0.74,,0.03,-0.03,0.03,-0.04
Kepler-1328 b,0,0,0.087,,,,0.018,-0.008,,,4.52158888,,0.00002184,-0.00002184,,,,,,,0.00944,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5780.00,0.000,[Fe/H],Kepler-1328,0.99,1.00,,0.20,-0.09,0.06,-0.06
Kepler-381 b,0,0,0.088,,,,0.020,-0.020,,,5.62902100,0.066000,0.00002800,-0.00002800,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,6152.00,,,Kepler-381,1.57,,,0.35,-0.35,,
K2-136 b,0,0,0.088,,,,0.005,-0.004,,,7.97529200,,0.00083300,-0.00077000,,,0.100000,89.300,,12.0000,0.01370,Transit,0,1,Space,K2,2017,Mann et al. 2018,Mann et al. 2018,2017-11-09,,,4499.00,0.150,[Fe/H],K2-136,0.66,0.74,K5.5,0.02,-0.02,0.02,-0.02
Kepler-969 c,0,0,0.088,,,,0.002,-0.004,,,1.68293460,,0.00000293,-0.00000293,,,,,,,0.01119,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5214.00,0.220,[Fe/H],Kepler-969,0.82,0.92,,0.01,-0.01,0.02,-0.02
Kepler-1047 c,0,0,0.088,,,,0.012,-0.008,,,3.18897601,,0.00002038,-0.00002038,,,,,,,0.00754,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5754.00,0.290,[Fe/H],Kepler-1047,1.13,1.08,,0.14,-0.09,0.05,-0.04
Kepler-392 b,0,0,0.089,,,,0.019,-0.019,,,5.34185300,0.059000,0.00005500,-0.00005500,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5938.00,,,Kepler-392,1.13,,,0.23,-0.23,,
Kepler-1417 b,0,0,0.089,,,,0.018,-0.010,,,20.35052130,,0.00030370,-0.00030370,,,,,,,0.00915,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5839.00,0.020,[Fe/H],Kepler-1417,1.02,1.02,,0.20,-0.09,0.06,-0.06
Kepler-1464 c,0,0,0.089,,,,0.020,-0.010,,,5.32786292,,0.00005389,-0.00005389,,,,,,,0.00875,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5828.00,0.030,[Fe/H],Kepler-1464,1.01,1.02,,0.17,-0.09,0.06,-0.06
K2-239 c,0,0,0.089,,,,0.009,-0.009,,,7.77500000,0.057600,0.00100000,-0.00100000,0.000900,-0.000900,,88.770,,,0.02410,Transit,0,1,Space,K2,2018,D&iacute;ez Alonso et al. 2018,D&iacute;ez Alonso et al. 2018,2018-06-21,,,3420.00,-0.100,[Fe/H],K2-239,0.36,0.40,M3.0 V,0.01,-0.01,0.01,-0.01
EPIC 201833600 c,0,0,0.089,,,,0.011,-0.010,,,3.96151000,,0.00046000,-0.00051000,,,,,,,0.01680,Transit,0,1,Space,K2,2019,Heller et al. 2019,Heller et al. 2019,2019-06-13,,,,,,K2-50,,0.61,,,,0.06,-0.06
Kepler-20 f,1,0,0.089,,,,0.004,-0.008,,,19.57758478,0.139600,0.00009037,-0.00012256,0.003600,-0.003500,,88.788,,,0.00952,Transit,1,0,Space,Kepler,2011,Buchhave et al. 2016,Fressin et al. 2012,2017-03-30,2012-02,,5495.00,0.070,[m/H],Kepler-20,0.96,0.95,,0.02,-0.02,0.05,-0.05
